Timestamp,Heart_rate,Feedback,Movement,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle
2023-08-18 10:44:01.302,91,,,,,,
2023-08-18 10:44:02.291,91,,,,,,
2023-08-18 10:44:03.280,92,,,,,,
2023-08-18 10:44:04.270,92,,,,,,
2023-08-18 10:44:05.260,91,,,,,,
2023-08-18 10:44:06.250,91,,,,,,
2023-08-18 10:44:07.241,90,,,,,,
2023-08-18 10:44:08.231,89,,,,,,
2023-08-18 10:44:09.221,88,,,,,,
2023-08-18 10:44:10.210,88,,,,,,
2023-08-18 10:44:11.200,88,,,,,,
2023-08-18 10:44:12.191,89,,,,,,
2023-08-18 10:44:13.676,90,,,,,,
2023-08-18 10:44:14.666,90,,,,,,
2023-08-18 10:44:15.655,89,,,,,,
2023-08-18 10:44:16.654,88,,,,,,
2023-08-18 10:44:17.635,87,,,,,,
2023-08-18 10:44:18.626,85,,,,,,
2023-08-18 10:44:19.616,84,,,,,,
2023-08-18 10:44:20.605,83,,,,,,
2023-08-18 10:44:21.596,84,,,,,,
2023-08-18 10:44:22.586,84,,,,,,
2023-08-18 10:44:23.576,86,,,,,,
2023-08-18 10:44:24.565,87,,,,,,
2023-08-18 10:44:25.556,89,,,,,,
2023-08-18 10:44:26.546,90,,,,,,
2023-08-18 10:44:27.536,90,,,,,,
2023-08-18 10:44:28.525,90,,,,,,
2023-08-18 10:44:29.515,89,,,,,,
2023-08-18 10:44:30.506,88,,,,,,
2023-08-18 10:44:31.496,87,,,,,,
2023-08-18 10:44:32.486,86,,,,,,
2023-08-18 10:44:33.475,85,,,,,,
2023-08-18 10:44:34.466,84,,,,,,
2023-08-18 10:44:35.456,84,,,,,,
2023-08-18 10:44:36.445,83,,,,,,
2023-08-18 10:44:37.436,84,,,,,,
2023-08-18 10:44:38.426,84,,,,,,
2023-08-18 10:44:39.416,84,,,,,,
2023-08-18 10:44:40.406,84,,,,,,
2023-08-18 10:44:41.396,84,,,,,,
2023-08-18 10:44:42.386,84,,,,,,
2023-08-18 10:44:43.376,85,,,,,,
2023-08-18 10:44:44.366,86,,,,,,
2023-08-18 10:44:45.356,87,,,,,,
2023-08-18 10:44:46.345,87,,,,,,
2023-08-18 10:44:47.336,88,,,,,,
2023-08-18 10:44:48.325,89,,,,,,
2023-08-18 10:44:49.316,89,,,,,,
2023-08-18 10:44:50.305,90,,,,,,
2023-08-18 10:44:51.295,91,,,,,,
2023-08-18 10:44:52.286,92,,,,,,
2023-08-18 10:44:53.276,92,,,,,,
2023-08-18 10:44:54.265,93,,,,,,
2023-08-18 10:44:55.256,93,,,,,,
2023-08-18 10:44:56.246,93,,,,,,
2023-08-18 10:44:57.236,92,,,,,,
2023-08-18 10:44:58.721,92,,,,,,
2023-08-18 10:44:59.215,92,,,,,,
2023-08-18 10:45:00.206,91,,,,,,
2023-08-18 10:45:01.196,91,,,,,,
2023-08-18 10:45:02.186,91,,,,,,
2023-08-18 10:45:03.671,90,,,,,,
2023-08-18 10:45:04.661,89,,,,,,
2023-08-18 10:45:05.651,89,,,,,,
2023-08-18 10:45:06.641,89,,,,,,
2023-08-18 10:45:07.631,88,,,,,,
2023-08-18 10:45:08.620,88,,,,,,
2023-08-18 10:45:09.611,88,,,,,,
2023-08-18 10:45:10.601,88,,,,,,
2023-08-18 10:45:11.591,88,,,,,,
2023-08-18 10:45:12.581,88,,,,,,
2023-08-18 10:45:13.571,88,,,,,,
2023-08-18 10:45:14.560,88,,,,,,
2023-08-18 10:45:15.551,88,,,,,,
2023-08-18 10:45:16.541,88,,,,,,
2023-08-18 10:45:17.530,87,,,,,,
2023-08-18 10:45:18.521,87,,,,,,
2023-08-18 10:45:19.156,,Start,,,,,
2023-08-18 10:45:19.246,,,,92,,,
2023-08-18 10:45:19.249,,,,,107,,
2023-08-18 10:45:19.251,,,,,,6,
2023-08-18 10:45:19.253,,,,,,,6
2023-08-18 10:45:19.342,,,,98,,,
2023-08-18 10:45:19.345,,,,,111,,
2023-08-18 10:45:19.348,,,,,,8,
2023-08-18 10:45:19.350,,,,,,,9
2023-08-18 10:45:19.429,,,,104,,,
2023-08-18 10:45:19.431,,,,,118,,
2023-08-18 10:45:19.433,,,,,,11,
2023-08-18 10:45:19.435,,,,,,,14
2023-08-18 10:45:19.513,,,,111,,,
2023-08-18 10:45:19.516,,,,,123,,
2023-08-18 10:45:19.518,,,,,,19,
2023-08-18 10:45:19.521,,,,,,,17
2023-08-18 10:45:19.601,,,,114,,,
2023-08-18 10:45:19.603,,,,,125,,
2023-08-18 10:45:19.605,,,,,,22,
2023-08-18 10:45:19.607,,,,,,,20
2023-08-18 10:45:19.683,,,,114,,,
2023-08-18 10:45:19.685,,,,,126,,
2023-08-18 10:45:19.687,,,,,,21,
2023-08-18 10:45:19.689,,,,,,,21
2023-08-18 10:45:19.770,,,,113,,,
2023-08-18 10:45:19.772,,,,,125,,
2023-08-18 10:45:19.775,,,,,,20,
2023-08-18 10:45:19.777,,,,,,,20
2023-08-18 10:45:19.781,,,Right movement,,,,
2023-08-18 10:45:19.865,,,,111,,,
2023-08-18 10:45:19.867,,,,,125,,
2023-08-18 10:45:19.869,,,,,,18,
2023-08-18 10:45:19.871,,,,,,,20
2023-08-18 10:45:19.952,,,,110,,,
2023-08-18 10:45:19.954,,,,,124,,
2023-08-18 10:45:19.956,,,,,,17,
2023-08-18 10:45:19.958,,,,,,,19
2023-08-18 10:45:20.006,87,,,,,,
2023-08-18 10:45:20.044,,,,109,,,
2023-08-18 10:45:20.047,,,,,124,,
2023-08-18 10:45:20.049,,,,,,16,
2023-08-18 10:45:20.051,,,,,,,18
2023-08-18 10:45:20.137,,,,109,,,
2023-08-18 10:45:20.139,,,,,123,,
2023-08-18 10:45:20.141,,,,,,15,
2023-08-18 10:45:20.143,,,,,,,18
2023-08-18 10:45:20.226,,,,109,,,
2023-08-18 10:45:20.228,,,,,124,,
2023-08-18 10:45:20.230,,,,,,15,
2023-08-18 10:45:20.232,,,,,,,18
2023-08-18 10:45:20.311,,,,109,,,
2023-08-18 10:45:20.313,,,,,123,,
2023-08-18 10:45:20.315,,,,,,15,
2023-08-18 10:45:20.317,,,,,,,18
2023-08-18 10:45:20.393,,,,106,,,
2023-08-18 10:45:20.395,,,,,123,,
2023-08-18 10:45:20.398,,,,,,14,
2023-08-18 10:45:20.400,,,,,,,17
2023-08-18 10:45:20.487,,,,94,,,
2023-08-18 10:45:20.489,,,,,117,,
2023-08-18 10:45:20.492,,,,,,10,
2023-08-18 10:45:20.495,,,,,,,14
2023-08-18 10:45:20.500,86,,,,,,
2023-08-18 10:45:20.573,,,,81,,,
2023-08-18 10:45:20.575,,,,,106,,
2023-08-18 10:45:20.578,,,,,,5,
2023-08-18 10:45:20.581,,,,,,,7
2023-08-18 10:45:20.633,,Well done! You are doing the right movement!,,,,,
2023-08-18 10:45:20.670,,,,54,,,
2023-08-18 10:45:20.672,,,,,75,,
2023-08-18 10:45:20.674,,,,,,40,
2023-08-18 10:45:20.676,,,,,,,30
2023-08-18 10:45:20.753,,,,43,,,
2023-08-18 10:45:20.755,,,,,58,,
2023-08-18 10:45:20.758,,,,,,61,
2023-08-18 10:45:20.760,,,,,,,50
2023-08-18 10:45:20.837,,,,36,,,
2023-08-18 10:45:20.839,,,,,47,,
2023-08-18 10:45:20.841,,,,,,89,
2023-08-18 10:45:20.843,,,,,,,75
2023-08-18 10:45:20.924,,,,28,,,
2023-08-18 10:45:20.926,,,,,32,,
2023-08-18 10:45:20.928,,,,,,128,
2023-08-18 10:45:20.930,,,,,,,126
2023-08-18 10:45:21.011,,,,25,,,
2023-08-18 10:45:21.013,,,,,23,,
2023-08-18 10:45:21.015,,,,,,143,
2023-08-18 10:45:21.017,,,,,,,148
2023-08-18 10:45:21.101,,,,22,,,
2023-08-18 10:45:21.103,,,,,18,,
