Timestamp,Heart_rate,Feedback,Movement,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle
2023-08-18 15:49:10.868,,Start,,,,,
2023-08-18 15:49:10.953,,,,18,,,
2023-08-18 15:49:11.078,,,,,19,,
2023-08-18 15:49:11.079,,,,,,161,
2023-08-18 15:49:11.081,,,,,,,159
2023-08-18 15:49:11.155,,,,18,,,
2023-08-18 15:49:11.158,,,,,19,,
2023-08-18 15:49:11.160,,,,,,161,
2023-08-18 15:49:11.163,,,,,,,159
2023-08-18 15:49:11.243,,,,18,,,
2023-08-18 15:49:11.246,,,,,19,,
2023-08-18 15:49:11.248,,,,,,161,
2023-08-18 15:49:11.251,,,,,,,159
2023-08-18 15:49:11.325,,,,18,,,
2023-08-18 15:49:11.327,,,,,20,,
2023-08-18 15:49:11.330,,,,,,161,
2023-08-18 15:49:11.332,,,,,,,159
2023-08-18 15:49:11.408,,,,18,,,
2023-08-18 15:49:11.411,,,,,20,,
2023-08-18 15:49:11.413,,,,,,161,
2023-08-18 15:49:11.415,,,,,,,159
2023-08-18 15:49:11.487,,,,18,,,
2023-08-18 15:49:11.489,,,,,20,,
2023-08-18 15:49:11.492,,,,,,161,
2023-08-18 15:49:11.495,,,,,,,159
2023-08-18 15:49:11.567,,,,18,,,
2023-08-18 15:49:11.569,,,,,20,,
2023-08-18 15:49:11.570,,,,,,162,
2023-08-18 15:49:11.572,,,,,,,159
2023-08-18 15:49:11.647,,,,19,,,
2023-08-18 15:49:11.649,,,,,21,,
2023-08-18 15:49:11.651,,,,,,162,
2023-08-18 15:49:11.653,,,,,,,160
2023-08-18 15:49:11.729,,,,20,,,
2023-08-18 15:49:11.731,,,,,22,,
2023-08-18 15:49:11.733,,,,,,163,
2023-08-18 15:49:11.735,,,,,,,160
2023-08-18 15:49:11.813,,,,23,,,
2023-08-18 15:49:11.815,,,,,24,,
2023-08-18 15:49:11.818,,,,,,161,
2023-08-18 15:49:11.820,,,,,,,159
2023-08-18 15:49:11.894,,,,28,,,
2023-08-18 15:49:11.897,,,,,30,,
2023-08-18 15:49:11.899,,,,,,156,
2023-08-18 15:49:11.901,,,,,,,153
2023-08-18 15:49:11.980,,,,34,,,
2023-08-18 15:49:11.983,,,,,36,,
2023-08-18 15:49:11.985,,,,,,150,
2023-08-18 15:49:11.987,,,,,,,142
2023-08-18 15:49:12.065,,,,50,,,
2023-08-18 15:49:12.067,,,,,53,,
2023-08-18 15:49:12.069,,,,,,129,
2023-08-18 15:49:12.071,,,,,,,115
2023-08-18 15:49:12.148,,,,63,,,
2023-08-18 15:49:12.150,,,,,65,,
2023-08-18 15:49:12.152,,,,,,84,
2023-08-18 15:49:12.154,,,,,,,90
2023-08-18 15:49:12.228,,,,65,,,
2023-08-18 15:49:12.231,,,,,79,,
2023-08-18 15:49:12.233,,,,,,70,
2023-08-18 15:49:12.235,,,,,,,61
2023-08-18 15:49:12.318,,,,76,,,
2023-08-18 15:49:12.320,,,,,84,,
2023-08-18 15:49:12.321,,,,,,6,
2023-08-18 15:49:12.323,,,,,,,12
2023-08-18 15:49:12.398,,,,89,,,
2023-08-18 15:49:12.400,,,,,104,,
