Timestamp,Heart_rate,Feedback,Movement,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle
2023-08-15 13:26:55.083,75,,,,,,
2023-08-15 13:26:56.072,75,,,,,,
2023-08-15 13:26:57.063,75,,,,,,
2023-08-15 13:26:58.052,75,,,,,,
2023-08-15 13:26:59.042,74,,,,,,
2023-08-15 13:27:00.032,74,,,,,,
2023-08-15 13:27:01.022,74,,,,,,
2023-08-15 13:27:02.012,73,,,,,,
2023-08-15 13:27:03.002,73,,,,,,
2023-08-15 13:27:03.992,72,,,,,,
2023-08-15 13:27:04.982,72,,,,,,
2023-08-15 13:27:05.972,72,,,,,,
2023-08-15 13:27:07.457,71,,,,,,
2023-08-15 13:27:07.953,70,,,,,,
2023-08-15 13:27:08.943,70,,,,,,
2023-08-15 13:27:09.932,69,,,,,,
2023-08-15 13:27:10.922,69,,,,,,
2023-08-15 13:27:11.912,68,,,,,,
2023-08-15 13:27:12.902,68,,,,,,
2023-08-15 13:27:13.892,68,,,,,,
2023-08-15 13:27:14.882,69,,,,,,
2023-08-15 13:27:15.872,70,,,,,,
2023-08-15 13:27:16.862,71,,,,,,
2023-08-15 13:27:17.853,71,,,,,,
2023-08-15 13:27:19.337,72,,,,,,
2023-08-15 13:27:20.327,73,,,,,,
2023-08-15 13:27:21.317,73,,,,,,
2023-08-15 13:27:22.307,74,,,,,,
2023-08-15 13:27:23.297,74,,,,,,
2023-08-15 13:27:24.287,74,,,,,,
2023-08-15 13:27:25.277,74,,,,,,
2023-08-15 13:27:26.267,73,,,,,,
2023-08-15 13:27:27.258,72,,,,,,
2023-08-15 13:27:28.247,74,,,,,,
2023-08-15 13:27:29.237,75,,,,,,
2023-08-15 13:27:30.227,76,,,,,,
2023-08-15 13:27:31.217,78,,,,,,
2023-08-15 13:27:32.207,78,,,,,,
2023-08-15 13:27:33.197,79,,,,,,
2023-08-15 13:27:34.187,80,,,,,,
2023-08-15 13:27:35.177,80,,,,,,
2023-08-15 13:27:36.167,80,,,,,,
2023-08-15 13:27:37.157,79,,,,,,
2023-08-15 13:27:38.147,78,,,,,,
2023-08-15 13:27:39.138,78,,,,,,
2023-08-15 13:27:40.127,77,,,,,,
2023-08-15 13:27:41.118,76,,,,,,
2023-08-15 13:27:42.107,75,,,,,,
2023-08-15 13:27:43.097,74,,,,,,
2023-08-15 13:27:44.087,74,,,,,,
2023-08-15 13:27:45.077,74,,,,,,
2023-08-15 13:27:46.067,73,,,,,,
2023-08-15 13:27:47.057,73,,,,,,
2023-08-15 13:27:48.047,73,,,,,,
2023-08-15 13:27:49.037,73,,,,,,
2023-08-15 13:27:50.028,73,,,,,,
2023-08-15 13:27:51.018,73,,,,,,
2023-08-15 13:27:52.007,73,,,,,,
2023-08-15 13:27:52.997,73,,,,,,
2023-08-15 13:27:53.988,73,,,,,,
2023-08-15 13:27:54.978,74,,,,,,
2023-08-15 13:27:55.967,73,,,,,,
2023-08-15 13:27:56.957,73,,,,,,
2023-08-15 13:27:57.947,73,,,,,,
2023-08-15 13:27:58.938,73,,,,,,
2023-08-15 13:27:59.927,73,,,,,,
2023-08-15 13:28:00.918,74,,,,,,
2023-08-15 13:28:01.907,74,,,,,,
2023-08-15 13:28:02.898,74,,,,,,
2023-08-15 13:28:03.887,75,,,,,,
