Timestamp,Heart_rate,Feedback,Movement,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle
2023-08-15 13:06:45.292,71,,,,,,
2023-08-15 13:06:46.281,71,,,,,,
2023-08-15 13:06:47.271,71,,,,,,
2023-08-15 13:06:48.261,71,,,,,,
2023-08-15 13:06:49.251,71,,,,,,
2023-08-15 13:06:50.242,72,,,,,,
2023-08-15 13:06:51.231,72,,,,,,
2023-08-15 13:06:52.221,73,,,,,,
2023-08-15 13:06:53.211,73,,,,,,
2023-08-15 13:06:54.201,74,,,,,,
2023-08-15 13:06:55.191,74,,,,,,
2023-08-15 13:07:28.852,73,,,,,,
2023-08-15 13:07:30.337,73,,,,,,
2023-08-15 13:07:31.326,74,,,,,,
2023-08-15 13:07:32.317,74,,,,,,
2023-08-15 13:07:33.306,74,,,,,,
2023-08-15 13:07:34.296,73,,,,,,
2023-08-15 13:07:35.286,72,,,,,,
2023-08-15 13:07:36.276,72,,,,,,
2023-08-15 13:07:37.267,71,,,,,,
2023-08-15 13:07:38.256,71,,,,,,
2023-08-15 13:07:39.246,71,,,,,,
2023-08-15 13:07:40.237,71,,,,,,
2023-08-15 13:07:41.226,70,,,,,,
2023-08-15 13:07:42.216,70,,,,,,
2023-08-15 13:07:43.206,69,,,,,,
2023-08-15 13:07:44.197,69,,,,,,
2023-08-15 13:07:45.186,69,,,,,,
2023-08-15 13:07:46.176,69,,,,,,
2023-08-15 13:07:47.166,69,,,,,,
2023-08-15 13:07:48.156,70,,,,,,
2023-08-15 13:07:49.147,70,,,,,,
2023-08-15 13:07:50.137,71,,,,,,
2023-08-15 13:07:51.126,71,,,,,,
2023-08-15 13:07:52.612,72,,,,,,
2023-08-15 13:07:53.106,73,,,,,,
2023-08-15 13:07:54.097,73,,,,,,
2023-08-15 13:07:55.087,73,,,,,,
2023-08-15 13:07:56.076,73,,,,,,
2023-08-15 13:07:57.066,73,,,,,,
2023-08-15 13:07:58.056,73,,,,,,
2023-08-15 13:07:59.046,73,,,,,,
2023-08-15 13:08:00.037,72,,,,,,
2023-08-15 13:08:01.026,72,,,,,,
2023-08-15 13:08:02.017,71,,,,,,
2023-08-15 13:08:03.006,71,,,,,,
2023-08-15 13:08:03.997,71,,,,,,
2023-08-15 13:08:04.986,71,,,,,,
2023-08-15 13:08:05.976,71,,,,,,
2023-08-15 13:08:06.967,71,,,,,,
2023-08-15 13:08:07.956,71,,,,,,
2023-08-15 13:08:08.946,71,,,,,,
2023-08-15 13:08:09.936,72,,,,,,
2023-08-15 13:08:10.926,72,,,,,,
2023-08-15 13:08:11.917,72,,,,,,
2023-08-15 13:08:12.907,72,,,,,,
2023-08-15 13:08:13.896,72,,,,,,
2023-08-15 13:08:14.886,72,,,,,,
2023-08-15 13:08:15.876,72,,,,,,
2023-08-15 13:08:16.867,71,,,,,,
2023-08-15 13:08:17.856,71,,,,,,
2023-08-15 13:08:18.847,71,,,,,,
2023-08-15 13:08:20.331,71,,,,,,
2023-08-15 13:08:21.321,71,,,,,,
2023-08-15 13:08:22.311,70,,,,,,
2023-08-15 13:08:23.302,70,,,,,,
2023-08-15 13:08:24.292,69,,,,,,
2023-08-15 13:08:25.281,69,,,,,,
2023-08-15 13:08:26.271,69,,,,,,
2023-08-15 13:08:27.261,69,,,,,,
2023-08-15 13:08:28.252,69,,,,,,
2023-08-15 13:08:29.241,69,,,,,,
2023-08-15 13:08:30.232,70,,,,,,
2023-08-15 13:08:31.221,70,,,,,,
2023-08-15 13:08:32.211,71,,,,,,
2023-08-15 13:08:33.202,71,,,,,,
2023-08-15 13:08:34.191,71,,,,,,
2023-08-15 13:08:35.182,71,,,,,,
2023-08-15 13:08:36.172,71,,,,,,
2023-08-15 13:08:37.161,71,,,,,,
2023-08-15 13:08:38.152,71,,,,,,
2023-08-15 13:08:39.142,71,,,,,,
2023-08-15 13:08:40.131,71,,,,,,
2023-08-15 13:08:41.121,70,,,,,,
2023-08-15 13:08:42.111,70,,,,,,
2023-08-15 13:08:43.102,70,,,,,,
2023-08-15 13:08:44.092,69,,,,,,
2023-08-15 13:08:45.081,69,,,,,,
2023-08-15 13:08:46.071,69,,,,,,
2023-08-15 13:08:47.061,69,,,,,,
2023-08-15 13:08:48.052,70,,,,,,
2023-08-15 13:08:49.042,70,,,,,,
2023-08-15 13:08:49.130,,Start,,,,,
2023-08-15 13:08:49.204,,,,18,,,
2023-08-15 13:08:49.206,,,,,11,,
2023-08-15 13:08:49.208,,,,,,167,
2023-08-15 13:08:49.210,,,,,,,176
